"ciputBE","ciputAccount","ciputCntrPrtNum","ciputCntrPrtName","ciputCAC","ciputAgentNum","ciputAgentName","ciputCnName","ciputLink","ciputCnInv","ciputEntryDate","ciputDocDate","ciputDueDate","ciputDbtBlns","ciputDbtBlnsOverd","ciputDbtBlnsOverdNot","ciputCdtBlns","ciputCdtBlnsOverd","ciputCdtBlnsOverdNot","ciputBlns","ciputCnInvDocCode","ciputAlligmentDate","ciputBaseDate","ciputCnInvDocSum","ciputStornoReason","ciputStornoDocCode","ciputSheetNum","ciputUnloadKey"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002160","1009345","ГАЗПРОМ ИНВЕСТ","ГЦР-501-0006-20","41070","41070","31.08.2024","31.08.2024","31.12.2024","0","0","0","0","0","0","0","8800354708","31.12.2024","31.12.2024","46686087,38",,,"1","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002160","1009345","ГАЗПРОМ ИНВЕСТ","ГЦР-501-0006-20",,"41070","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800596968","31.12.2024","31.12.2024","208333333,33",,,"2","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002160","1009345","ГАЗПРОМ ИНВЕСТ","ГЦР-501-0006-20","A3","41070","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800028475","31.12.2024","31.12.2024","89544741,6",,,"3","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002160","1009345","ГАЗПРОМ ИНВЕСТ","ГЦР-501-0006-20","ГЦР-501-0006-20","41070","31.10.2024","31.10.2024","31.12.2024","0","0","0","0","0","0","0","8800516742","31.12.2024","31.12.2024","3333895,32",,,"4","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002160","1009345","ГАЗПРОМ ИНВЕСТ","ГЦР-501-0006-20","41070","41070","31.10.2024","31.10.2024","31.12.2024","0","0","0","0","0","0","0","8800516753","31.12.2024","31.12.2024","3333895,32",,,"5","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002160","1009345","ГАЗПРОМ ИНВЕСТ","ГЦР-501-0006-20",,"41070","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800596968","31.12.2024","31.12.2024","125234236,48",,,"6","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002160","1009345","ГАЗПРОМ ИНВЕСТ","ГЦР-501-0006-20","А3","41070","30.04.2024","05.04.2024","31.12.2024","0","0","0","0","0","0","0","5500053254","31.12.2024","31.12.2024","208333333,33",,,"7","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002160","1009345","ГАЗПРОМ ИНВЕСТ","ГЦР-501-0006-20","41070","41070","30.09.2024","30.09.2024","31.12.2024","0","0","0","0","0","0","0","8800433155","31.12.2024","31.12.2024","3333895,31",,,"8","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002160","1009345","ГАЗПРОМ ИНВЕСТ","ГЦР-501-0006-20","41070","41070","30.09.2024","30.09.2024","31.12.2024","0","0","0","0","0","0","0","8800433154","31.12.2024","31.12.2024","3333895,31",,,"9","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002160","1009345","ГАЗПРОМ ИНВЕСТ","ГЦР-501-0006-20",,"41070","30.06.2024","30.06.2024","31.12.2024","0","0","0","0","0","0","0","8800287563","31.12.2024","31.12.2024","8478478,87",,,"10","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002160","1009345","ГАЗПРОМ ИНВЕСТ","ГЦР-501-0006-20","41070","41070","30.11.2024","30.11.2024","31.12.2024","0","0","0","0","0","0","0","8800576587","31.12.2024","31.12.2024","6606395,32",,,"11","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002160","1009345","ГАЗПРОМ ИНВЕСТ","ГЦР-501-0006-20","41070","41070","30.11.2024","30.11.2024","31.12.2024","0","0","0","0","0","0","0","8800576588","31.12.2024","31.12.2024","3333895,32",,,"12","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002160","1009345","ГАЗПРОМ ИНВЕСТ","ГЦР-501-0006-20",,"41070","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800596968","31.12.2024","31.12.2024","8478478,87",,,"13","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002160","1009345","ГАЗПРОМ ИНВЕСТ","ГЦР-501-0006-20",,"41070","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800596968","31.12.2024","31.12.2024","89544741,6",,,"14","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002160","1009345","ГАЗПРОМ ИНВЕСТ","ГЦР-501-0006-20","41070","41070","31.08.2024","31.08.2024","31.12.2024","0","0","0","0","0","0","0","8800354699","31.12.2024","31.12.2024","55272277,2",,,"15","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002542","1009345","ГАЗПРОМ ИНВЕСТ","25/1303/23",,"65103","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800646138","31.12.2024","31.12.2024","20003370",,,"16","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002542","1009345","ГАЗПРОМ ИНВЕСТ","25/1303/23","A6","65103","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800031285","31.12.2024","31.12.2024","56735956",,,"17","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002542","1009345","ГАЗПРОМ ИНВЕСТ","25/1303/23","65103","65103","30.09.2024","30.09.2024","31.12.2024","0","0","0","0","0","0","0","8800439675","31.12.2024","31.12.2024","6667790",,,"18","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002542","1009345","ГАЗПРОМ ИНВЕСТ","25/1303/23",,"65103","31.08.2024","31.08.2024","31.12.2024","0","0","0","0","0","0","0","8800357105","31.12.2024","31.12.2024","13335580",,,"19","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002542","1009345","ГАЗПРОМ ИНВЕСТ","25/1303/23",,"65103","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800646138","31.12.2024","31.12.2024","67283333,33",,,"20","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002542","1009345","ГАЗПРОМ ИНВЕСТ","25/1303/23",,"65103","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800646138","31.12.2024","31.12.2024","56735956",,,"21","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002542","1009345","ГАЗПРОМ ИНВЕСТ","25/1303/23","А6","65103","30.06.2024","19.06.2024","31.12.2024","0","0","0","0","0","0","0","5500077546","31.12.2024","31.12.2024","67283333,33",,,"22","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002542","1009345","ГАЗПРОМ ИНВЕСТ","25/1303/23",,"65104","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800646146","31.12.2024","31.12.2024","4044",,,"23","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002542","1009345","ГАЗПРОМ ИНВЕСТ","25/1303/23","A4","65104","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800031293","31.12.2024","31.12.2024","4044",,,"24","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002542","1009345","ГАЗПРОМ ИНВЕСТ","25/1303/23",,"65104","31.12.2024","31.12.2024","31.12.2025","-3370","0","-3370","0","0","0","-3370","8800646146",,"31.12.2025","3370",,,"25","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2002542","1009345","ГАЗПРОМ ИНВЕСТ","25/1303/23","А4","65104","30.06.2024","19.06.2024","31.12.2025","177383333,33","0","177383333,33","0","0","0","177383333,33","5500077545",,"31.12.2025","177383333,33",,,"26","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20","А2","40656","30.04.2024","05.04.2024","31.12.2024","0","0","0","0","0","0","0","5500053257","31.12.2024","31.12.2024","166666666,67",,,"27","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20",,"40656","30.11.2024","30.11.2024","31.12.2024","0","0","0","0","0","0","0","8800578371","31.12.2024","31.12.2024","433946,95",,,"28","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20",,"40656","30.11.2024","30.11.2024","31.12.2024","0","0","0","0","0","0","0","8800576278","31.12.2024","31.12.2024","10971694,33",,,"29","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20",,"40656","30.11.2024","30.11.2024","31.12.2024","0","0","0","0","0","0","0","8800576276","31.12.2024","31.12.2024","10498533,66",,,"30","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20",,"40656","30.11.2024","30.11.2024","31.12.2024","0","0","0","0","0","0","0","8800576274","31.12.2024","31.12.2024","19144309,35",,,"31","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20","A2","40656","30.11.2024","30.11.2024","31.12.2024","0","0","0","0","0","0","0","8800571500","31.12.2024","31.12.2024","3044019,91",,,"32","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20","A2","40656","30.11.2024","30.11.2024","31.12.2024","0","0","0","0","0","0","0","8800571499","31.12.2024","31.12.2024","3033089,04",,,"33","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20","A2","40656","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800030670","31.12.2024","31.12.2024","111037764,76",,,"34","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20","40656","40656","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800607379","31.12.2024","31.12.2024","111037764,76",,,"35","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20","A2","40656","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800030671","31.12.2024","31.12.2024","13685369,66",,,"36","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20","40656","40656","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800607379","31.12.2024","31.12.2024","92531470,64",,,"37","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20","А2","40656","31.10.2024","31.10.2024","31.12.2024","0","0","0","0","0","0","0","8800518352","31.12.2024","31.12.2024","3056411,86",,,"38","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20","А2","40656","31.10.2024","31.10.2024","31.12.2024","0","0","0","0","0","0","0","8800518355","31.12.2024","31.12.2024","12548716,22",,,"39","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20",,"40656","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800607386","31.12.2024","31.12.2024","13685369,66",,,"40","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20",,"40656","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800607386","31.12.2024","31.12.2024","155262191,96",,,"41","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20",,"40656","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800607386","31.12.2024","31.12.2024","166666666,67",,,"42","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20","А5","65095","30.06.2024","19.06.2024","31.12.2024","0","0","0","0","0","0","0","5500077548","31.12.2024","31.12.2024","166666666,67",,,"43","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20","A5","65095","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800030672","31.12.2024","31.12.2024","200000000",,,"44","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20",,"65095","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800607390","31.12.2024","31.12.2024","200000000",,,"45","32"
"0001","606012","280","ГАЗПРОМ ГЕОТЕХНОЛОГИИ","051-2004018","1009345","ГАЗПРОМ ИНВЕСТ","0372-20",,"65095","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800607390","31.12.2024","31.12.2024","166666666,67",,,"46","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ",,,,"1","А204","34869","15.12.2022","15.12.2022","15.12.2022","0","0","0","0,02","0,02","0","-0,02","5800026187",,"15.12.2022","0,02",,,"47","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ",,,,"1","А51","5176","31.12.2024","15.11.2024","15.11.2024","0","0","0","0","0","0","0","9900057786","31.12.2024","15.11.2024","6885808,46",,"5800024968","48","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ",,,,"1","А51","5176","31.12.2024","15.11.2024","15.11.2024","0","0","0","0","0","0","0","9900057783","31.12.2024","15.11.2024","7943483,76",,"5800024969","49","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ",,,,"1","А51","5176","31.12.2024","15.11.2024","15.11.2024","0","0","0","0","0","0","0","9900057784","31.12.2024","15.11.2024","7802220,13",,"5800024967","50","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ",,,,"1","А51","5176","15.11.2024","15.11.2024","15.11.2024","0","0","0","0","0","0","0","5800024967","31.12.2024","15.11.2024","7802220,13","04","9900057784","51","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ",,,,"1","А51","5176","15.11.2024","15.11.2024","15.11.2024","0","0","0","0","0","0","0","5800024969","31.12.2024","15.11.2024","7943483,76","04","9900057783","52","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ",,,,"1","А51","5176","15.11.2024","15.11.2024","15.11.2024","0","0","0","0","0","0","0","5800024968","31.12.2024","15.11.2024","6885808,46","04","9900057786","53","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ",,,,"1","А636","64741","31.12.2024","31.12.2024","31.12.2024","0","0","0","0,02","0","0,02","-0,02","5800031103",,"31.12.2024","0,02",,,"54","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ",,,,"1","А314","74387","31.12.2024","15.11.2024","15.11.2024","0","0","0","0","0","0","0","9900057781","31.12.2024","15.11.2024","6849122,95",,"5800024977","55","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ",,,,"1","А314","74387","31.12.2024","15.11.2024","15.11.2024","0","0","0","0","0","0","0","9900057782","31.12.2024","15.11.2024","12949814,11",,"5800024976","56","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ",,,,"1","А314","74387","15.11.2024","15.11.2024","15.11.2024","0","0","0","0","0","0","0","5800024976","31.12.2024","15.11.2024","12949814,11","04","9900057782","57","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ",,,,"1","А314","74387","15.11.2024","15.11.2024","15.11.2024","0","0","0","0","0","0","0","5800024977","31.12.2024","15.11.2024","6849122,95","04","9900057781","58","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ",,,,"1","А698","88255","30.11.2024","30.11.2024","30.11.2024","0,02","0,02","0","0","0","0","0,02","5800027331",,"30.11.2024","0,02",,,"59","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ",,,,"1","А399","91609","30.04.2024","30.04.2024","30.04.2024","0,02","0,02","0","0","0","0","0,02","5800007920",,"30.04.2024","0,02",,,"60","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","036-1001026","35","ГАЗПРОМ ДОБЫЧА УРЕНГОЙ","4806-КПД-АС",,"35904","15.12.2021","15.12.2021","30.11.2019","-1139861,06","-1139861,06","0","0","0","0","-1139861,06","8800424722",,"30.11.2019","1139861,06",,,"61","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","036-1001026","35","ГАЗПРОМ ДОБЫЧА УРЕНГОЙ","4806-КПД-АС","А130","35904","31.12.2021","31.12.2021","30.11.2019","-2927579,56","-2927579,56","0","0","0","0","-2927579,56","8800476614",,"30.11.2019","2927579,56",,,"62","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","036-1001026","35","ГАЗПРОМ ДОБЫЧА УРЕНГОЙ","4806-КПД-АС","А130","35904","15.12.2018","13.12.2018","30.11.2019","25333378,5","25333378,5","0","0","0","0","25333378,5","5500082940",,"30.11.2019","25333378,5",,,"63","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","036-1001026","35","ГАЗПРОМ ДОБЫЧА УРЕНГОЙ","4806-КПД-АС",,"35904","31.12.2018","31.12.2018","30.11.2019","-2357665,03","-2357665,03","0","0","0","0","-2357665,03","8800341472",,"31.12.2018","2357665,03",,,"64","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","036-1001026","35","ГАЗПРОМ ДОБЫЧА УРЕНГОЙ","4806-КПД-АС",,"35904","31.12.2018","31.12.2018","30.11.2019","-884143,2","-884143,2","0","0","0","0","-884143,2","8800341470",,"31.12.2018","884143,2",,,"65","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","036-1001026","35","ГАЗПРОМ ДОБЫЧА УРЕНГОЙ","4806-КПД-АС",,"35904","31.12.2018","31.12.2018","30.11.2019","-756625,8","-756625,8","0","0","0","0","-756625,8","8800341476",,"31.12.2018","756625,8",,,"66","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","036-1001026","35","ГАЗПРОМ ДОБЫЧА УРЕНГОЙ","4806-КПД-АС",,"35904","31.12.2018","31.12.2018","30.11.2019","-380545,8","-380545,8","0","0","0","0","-380545,8","8800341480",,"31.12.2018","380545,8",,,"67","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","036-1001026","35","ГАЗПРОМ ДОБЫЧА УРЕНГОЙ","4806-КПД-АС",,"35904","31.12.2018","31.12.2018","30.11.2019","-8856969,26","-8856969,26","0","0","0","0","-8856969,26","8800341468",,"31.12.2018","8856969,26",,,"68","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","036-1001026","35","ГАЗПРОМ ДОБЫЧА УРЕНГОЙ","4806-КПД-АС","А130","35904","31.12.2021","13.12.2018","31.12.2021","0","0","0","8029988,79","8029988,79","0","-8029988,79","5500096296",,"31.12.2021","8029988,79",,,"69","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1",,"105431","31.12.2024","31.12.2024","31.12.2024","-3732821,02","0","-3732821,02","0","0","0","-3732821,02","8800640996",,"31.12.2024","3732821,02",,,"70","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1","А887","105431","15.10.2023","15.10.2023","31.12.2024","-975525,93","0","-975525,93","0","0","0","-975525,93","8800417963",,"31.12.2023","975525,93",,,"71","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1","А887","105431","31.12.2023","31.12.2023","31.12.2024","-3520884,7","0","-3520884,7","0","0","0","-3520884,7","8800578312",,"31.12.2023","3520884,7",,,"72","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1","А887","105431","31.12.2023","31.12.2023","31.12.2024","-3735866,1","0","-3735866,1","0","0","0","-3735866,1","8800579281",,"31.12.2023","3735866,1",,,"73","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1","А887","105431","31.10.2022","26.10.2022","31.12.2024","153790000","0","153790000","0","0","0","153790000","5500096791",,"31.12.2024","153790000",,,"74","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1",,"105431","30.06.2023","30.06.2023","31.12.2024","-2366042,82","0","-2366042,82","0","0","0","-2366042,82","8800228022",,"31.12.2023","2366042,82",,,"75","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1",,"105431","30.06.2023","30.06.2023","31.12.2024","-3658310,29","0","-3658310,29","0","0","0","-3658310,29","8800228304",,"31.12.2023","3658310,29",,,"76","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1",,"105431","30.06.2023","30.06.2023","31.12.2024","-1971967,91","0","-1971967,91","0","0","0","-1971967,91","8800228307",,"31.12.2023","1971967,91",,,"77","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1",,"105431","30.06.2023","30.06.2023","31.12.2024","-672604,67","0","-672604,67","0","0","0","-672604,67","8800227894",,"31.12.2023","672604,67",,,"78","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1",,"105431","15.07.2023","15.07.2023","31.12.2024","-4691238,86","0","-4691238,86","0","0","0","-4691238,86","8800271614",,"31.12.2023","4691238,86",,,"79","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1",,"105431","31.08.2023","31.08.2023","31.12.2024","-2443696,97","0","-2443696,97","0","0","0","-2443696,97","8800328888",,"31.12.2023","2443696,97",,,"80","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1",,"105431","31.08.2023","31.08.2023","31.12.2024","-3980178,81","0","-3980178,81","0","0","0","-3980178,81","8800327253",,"31.12.2023","3980178,81",,,"81","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1",,"105431","31.08.2023","31.08.2023","31.12.2024","-3737715,76","0","-3737715,76","0","0","0","-3737715,76","8800327251",,"31.12.2023","3737715,76",,,"82","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1",,"105431","31.08.2023","31.08.2023","31.12.2024","-1465690,99","0","-1465690,99","0","0","0","-1465690,99","8800327249",,"31.12.2023","1465690,99",,,"83","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1","А887","105431","28.02.2023","28.02.2023","31.12.2024","-5057322,04","0","-5057322,04","0","0","0","-5057322,04","8800046625",,"31.12.2023","5057322,04",,,"84","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1","А887","105431","28.02.2023","28.02.2023","31.12.2024","-2083996,43","0","-2083996,43","0","0","0","-2083996,43","8800046628",,"31.12.2023","2083996,43",,,"85","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1","А887","105431","31.03.2023","31.03.2023","31.12.2024","-1373976,06","0","-1373976,06","0","0","0","-1373976,06","8800095272",,"31.12.2023","1373976,06",,,"86","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1","А887","105431","31.03.2023","31.03.2023","31.12.2024","-36545900,21","0","-36545900,21","0","0","0","-36545900,21","8800095265",,"31.12.2023","36545900,21",,,"87","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1","А887","105431","31.03.2023","31.03.2023","31.12.2024","-2507856,11","0","-2507856,11","0","0","0","-2507856,11","8800095264",,"31.12.2023","2507856,11",,,"88","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1","А887","105431","31.03.2023","31.03.2023","31.12.2024","-8660752,27","0","-8660752,27","0","0","0","-8660752,27","8800095298",,"31.12.2023","8660752,27",,,"89","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1","А887","105431","31.03.2023","31.03.2023","31.12.2024","-4452076,94","0","-4452076,94","0","0","0","-4452076,94","8800095266",,"31.12.2023","4452076,94",,,"90","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1","А887","105431","31.03.2023","31.03.2023","31.12.2024","-824122,88","0","-824122,88","0","0","0","-824122,88","8800095276",,"31.12.2023","824122,88",,,"91","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1000010","1009345","ГАЗПРОМ ИНВЕСТ","1","А887","105431","31.03.2023","31.03.2023","31.12.2024","-2773504,61","0","-2773504,61","0","0","0","-2773504,61","8800095284",,"31.12.2023","2773504,61",,,"92","32"
